,time,ticker,abnormal_return,y,volatility,reaction_positive,reaction_negative,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr,risk_factor_pos,risk_factor_neg,risk_factor_polarity,risk_factor_subjectivity,risk_factor_len,item1_pos,item1_neg,item1_polarity,item1_subjectivity,item1_len,item7_pos,item7_neg,item7_polarity,item7_subjectivity,industry_B,industry_C,industry_D,industry_E,industry_F,industry_G,industry_H,industry_I
2800,2007,mntx,0.664872782,1,0.147783741,5,6,924471.4319,45.2924842,0.23763326,6.694148913,0.038686305,51.1632586,0.983093546,0.652494523,0.04548707,-2.360166499,663,214,0.511972633,0.44004014,1993,620,126,0.662198391,0.302882663,3914,1001,395,0.434097421,0.35666837,0,0,1,0,0,0,0,0
2801,2008,mntx,2.267070219,1,0.180492857,8,3,2051561.141,37.39921074,0.31162634,4.187234873,-0.146589617,39.70610882,-7.050462194,-5.494959926,-0.733973673,-43.14248322,700,199,0.557285873,0.445269935,2019,758,177,0.621390374,0.298436004,7067,1749,629,0.47098402,0.336493562,0,0,1,0,0,0,0,0
2802,2009,mntx,1.046782047,1,9.91E-07,4,7,4885500.616,51.81310835,0.152076892,1.316725403,0.022035316,52.15905297,7.23849623,0.924168526,0.252001018,-80.22576393,688,196,0.556561085,0.448048657,1973,776,214,0.567676767,0.293768546,8683,2083,800,0.445022546,0.332028101,0,0,1,0,0,0,0,0
2803,2010,mntx,0.809140899,1,0.075963104,5,6,6795883.949,56.05357905,0.146025917,2.407342794,0.041815565,55.72867778,3.700569944,1.508115578,0.27609046,-63.84575624,660,196,0.542056074,0.448167539,1910,810,229,0.55919153,0.289092933,7124,1689,636,0.452903226,0.326361595,0,0,1,0,0,0,0,0
2804,2011,mntx,0.677403527,1,0.161627403,6,5,8616737.623,51.22206623,0.23753667,4.764226184,0.019464122,50.34515971,1.231001032,0.370799518,0.038289719,-30.58603743,655,194,0.542991754,0.445669291,1905,894,232,0.587921847,0.288569964,6127,1471,551,0.454995054,0.330014689,0,0,1,0,0,0,0,0
2805,2012,mntx,-0.488774766,0,0.173856734,5,6,9267044.207,55.10427441,0.384048133,7.303363079,0.088984451,53.63668817,3.369906516,1.469591488,0.208459817,8.09159276,651,192,0.544483985,0.445560253,1892,710,194,0.57079646,0.290581806,4902,1180,465,0.434650456,0.335577315,0,0,1,0,0,0,0,0
2806,2013,mntx,-0.896392744,0,0.256716377,8,3,9284135.299,56.73897937,0.47020218,10.80260987,0.170233527,56.7419679,3.88696641,1.609612558,0.31720147,61.57522188,648,191,0.544696066,0.444385593,1888,752,195,0.588173178,0.288895668,4760,1130,503,0.383955909,0.343067227,0,0,1,0,0,0,0,0
2807,2014,mntx,-0.075470494,0,0.334595874,2,9,9353857.327,51.09870434,0.544067091,14.18406135,-0.060481269,48.09514727,-0.733963731,-0.5568519,-0.088361657,103.5697003,675,219,0.510067114,0.444776119,2010,846,202,0.614503816,0.277542373,4606,1067,452,0.404871626,0.329787234,0,0,1,0,0,0,0,0
2808,2015,mntx,0.314371976,1,0.152433179,7,4,8783597.333,48.29873661,0.462669128,8.332712154,-0.141980458,45.33457143,-2.35886959,-1.756264701,-0.301189643,16.85702627,656,218,0.501144164,0.437,2000,761,158,0.656147986,0.275397063,5958,1374,607,0.387178193,0.332494125,0,0,1,0,0,0,0,0
2809,2016,mntx,0.145488937,1,0.108364262,5,6,7965056.044,53.92378575,0.372408634,5.940018317,-0.008939291,50.03087444,0.822330331,-0.22692732,0.056474712,-13.73821142,676,224,0.502222222,0.440744368,2042,594,115,0.675599435,0.268866136,6307,1460,678,0.365762395,0.338988426,0,0,1,0,0,0,0,0
2810,2017,mntx,-0.742552546,0,0.093951396,5,6,7858131.659,54.08299651,0.371048182,7.802817962,0.07845009,53.9464477,2.125005909,1.005910247,0.133886724,14.98411994,723,254,0.480040941,0.419493345,2329,625,120,0.677852348,0.282410917,6330,1593,660,0.414114514,0.355924171,0,0,1,0,0,0,0,0
2811,2006,re,0.272525409,1,0.06282182,7,4,-10141348956,50.34278618,27.76339459,68.24533905,-0.031484204,48.97011114,-0.010700298,-0.050742931,-0.006509848,13.94941365,728,397,0.294222222,0.320604161,3509,1865,665,0.4743083,0.311461283,11664,2664,1276,0.352284264,0.337791495,0,0,0,0,0,0,1,0
2812,2007,re,0.188149325,1,0.147783741,3,8,-14776797202,51.35758155,28.92652551,73.65569277,0.094344977,52.38556093,0.295009621,0.114498258,0.016776422,23.3612889,694,368,0.306967985,0.316731285,3353,1850,662,0.472929936,0.311817279,9590,1930,1096,0.275611368,0.315537018,0,0,0,0,0,0,1,0
2813,2008,re,-0.172291187,0,0.180492857,7,4,-18198662473,45.04277418,23.81325707,63.6343162,-0.518364022,46.07534054,-0.907776247,-0.825867075,-0.099929944,4.919887582,727,392,0.299374441,0.315744921,3544,1879,697,0.458850931,0.310174594,10220,2035,1145,0.279874214,0.311154599,0,0,0,0,0,0,1,0
2814,2009,re,0.038855527,1,9.91E-07,2,9,-20941916417,53.38682503,19.44782189,58.33008396,0.273152529,53.8080287,0.841001608,0.421732748,0.057119917,-1.862774867,718,376,0.312614259,0.305928412,3576,1878,683,0.466614603,0.311367781,10550,2184,1141,0.31368421,0.315165877,0,0,0,0,0,0,1,0
2815,2010,re,0.251864322,1,0.075963104,5,6,-24334021107,50.87836023,18.59327705,62.89726933,0.03182897,50.35982003,0.15854827,0.034941852,0.005530503,5.231222356,714,377,0.308890925,0.305516662,3571,1846,663,0.47150259,0.310404553,10326,2128,1078,0.327510917,0.310478404,0,0,0,0,0,0,1,0
2816,2011,re,0.255325205,1,0.161627403,8,3,-27110256753,45.53068578,18.06033525,67.25119081,0.014737987,49.50507219,0.08216526,0.007111547,0.005629316,12.3687545,737,374,0.326732673,0.304300192,3651,1860,672,0.469194313,0.309573297,10232,2137,1081,0.328154133,0.314503518,0,0,0,0,0,0,1,0
2817,2012,re,0.239784131,1,0.173856734,8,3,-29423777239,56.73724109,19.30039418,80.69250879,0.585180655,57.11346856,1.458738605,0.745264475,0.114987074,36.68572309,752,381,0.327449249,0.306962883,3691,1867,674,0.469500197,0.309538312,10315,2158,1157,0.301960784,0.321376636,0,0,0,0,0,0,1,0
2818,2013,re,0.188330713,1,0.256716377,4,7,-31715062154,58.52402354,23.90064961,109.8144512,1.089845986,60.02649052,1.750055642,1.004379046,0.144777183,86.67432446,738,380,0.320214669,0.306889926,3643,1748,656,0.454242928,0.306281055,9752,2019,1084,0.301321302,0.31819114,0,0,0,0,0,0,1,0
2819,2014,re,0.24357062,1,0.334595874,6,5,-33895292734,53.99873062,26.08082355,133.4542588,0.50073935,54.52817923,0.687094295,0.361205389,0.042985796,124.5397312,741,375,0.327956989,0.307015131,3635,1740,659,0.450604418,0.303632452,8741,1757,966,0.290488432,0.311520421,0,0,0,0,0,0,1,0
2820,2018,re,0.079820484,1,0.404327515,5,6,-39494576988,50.41816114,20.51063858,210.7433972,0.04126216,49.8737463,0.082956512,0.006317388,0.000301822,252.3496634,817,412,0.329536208,0.314001022,3914,1731,626,0.468816292,0.306143655,9759,1954,1023,0.312730937,0.305051747,0,0,0,0,0,0,1,0
2821,2007,fold,-0.454654245,0,0.147783741,6,5,-3740366.957,54.08479892,0.68699635,13.98777361,0.084818991,49.5272611,0.129242678,0.47362115,-0.200274585,-4.03860398,2068,721,0.482968806,0.404027234,6903,1672,803,0.351111111,0.294432548,3317,830,262,0.52014652,0.329213144,0,0,1,0,0,0,0,0
2822,2009,fold,0.830289118,1,9.91E-07,5,6,-3089024.021,48.39671236,0.623774276,8.113594326,-0.124683414,45.26318202,-1.648949303,-2.534863198,-0.277052505,-45.18804634,2054,702,0.490566038,0.399883923,6892,1575,794,0.329674968,0.28642244,2925,737,244,0.502548419,0.335384615,0,0,1,0,0,0,0,0
2823,2010,fold,-0.416014939,0,0.075963104,5,6,-5400879.648,57.85176648,0.195725064,3.399546699,0.007098668,50.85476076,1.374672798,0.056349226,0.066982685,-76.25235178,2066,704,0.491696751,0.399250504,6938,1493,720,0.349299593,0.28875261,3406,826,286,0.48561151,0.326482678,0,0,1,0,0,0,0,0
2824,2012,fold,1.103962709,1,0.173856734,7,4,-7622362.239,51.33997261,0.322826269,5.21650153,0.047465208,51.55058169,2.713960296,0.917534176,-0.099861867,-63.51490034,2385,796,0.49952845,0.399924566,7954,1496,640,0.400749063,0.275577345,4440,1038,354,0.49137931,0.313513513,0,0,1,0,0,0,0,0
2825,2013,fold,1.96642258,1,0.256716377,3,8,-22224129.14,48.91999792,0.173513222,2.882875453,-0.074646144,45.9947708,-1.303920993,-2.405025313,-0.052143465,-80.73430618,2431,811,0.499691548,0.401138332,8082,1630,678,0.412478336,0.270257611,5141,1180,411,0.483343809,0.309472865,0,0,1,0,0,0,0,0
2826,2014,fold,-0.003697633,0,0.334595874,8,3,-21158023.47,60.68400614,0.288546175,3.970293032,0.152066629,57.12471459,7.88723816,3.180113014,0.50168529,-70.43774613,2328,780,0.498069498,0.408249048,7613,1555,615,0.433179723,0.285001313,4912,1124,413,0.46258946,0.312907166,0,0,1,0,0,0,0,0
2827,2015,fold,0.579393682,1,0.152433179,9,2,-505761.1001,58.44569288,0.749257067,11.33713827,0.059258508,54.24574431,3.056573669,0.332928995,0.060898273,-20.92229764,3561,1320,0.459127228,0.389793963,12522,1650,706,0.400679117,0.281380628,5519,1252,451,0.470346447,0.308570393,0,0,1,0,0,0,0,0
2828,2016,fold,0.234508072,1,0.108364262,9,2,-34857712.51,51.37660511,0.506607431,7.153585154,-0.09900308,47.34255864,-1.724993151,-1.469481595,-0.265359551,-51.933253,3759,1373,0.464925955,0.392324746,13081,1718,669,0.439463762,0.283626426,3832,902,320,0.476268412,0.318893528,0,0,1,0,0,0,0,0
2829,2017,fold,-0.483671513,0,0.093951396,5,6,-14150756.64,59.48339794,0.492620162,9.931872502,0.20078271,56.21171868,5.57850237,2.0070031,0.423551294,-28.27360154,3729,1374,0.461493239,0.392568659,12999,1627,603,0.459192825,0.293885082,3769,887,311,0.480801335,0.317856195,0,0,1,0,0,0,0,0
2830,2018,fold,-0.249029905,0,0.404327515,6,5,4188243.646,49.02356848,0.731218103,14.0148866,-0.086846731,47.63931976,-1.435624867,-0.796868344,-0.162094008,-4.212397137,4005,1482,0.459814106,0.389425124,14090,1701,622,0.464485579,0.293419224,4231,979,345,0.478851963,0.312928386,0,0,1,0,0,0,0,0
2831,2008,fold,-0.388228446,0,0.180492857,6,5,-3585428.27,49.45699119,0.813886972,11.54375798,-0.166687122,48.52452324,-1.16480275,-1.710311774,-0.117773652,-21.77145386,2085,727,0.482930299,0.404081046,6959,1772,799,0.378451964,0.293660765,3323,842,256,0.533697632,0.330424315,0,0,1,0,0,0,0,0
2832,2010,slm,0.129892828,1,0.075963104,5,6,-2.00E+11,52.01607356,0.580289047,3.65255338,0.009510763,51.89561761,0.719890212,0.237084491,0.043951839,-67.07085436,420,243,0.266968325,0.352284803,1882,485,207,0.401734103,0.29014675,13808,2881,1387,0.35004686,0.309096176,0,0,0,0,0,0,1,0
2833,2006,slm,-0.689633759,0,0.06282182,4,7,-64751358547,46.89126758,2.68453073,16.07012587,-0.040797635,47.09806112,-0.319384264,-0.269151354,-0.040780173,43.54886919,497,195,0.436416184,0.320222119,2161,796,247,0.526366251,0.301183944,16563,3700,1236,0.499189627,0.298013645,0,0,0,0,0,0,1,0
2834,2007,slm,0.850784595,1,0.147783741,3,8,-1.15E+11,43.26994823,2.267538222,15.00457853,-0.135786875,46.51458914,-2.837971715,-1.229833168,-0.349999655,31.46086458,671,262,0.438370846,0.313297515,2978,825,270,0.506849315,0.290373906,15950,3535,1196,0.494398647,0.29661442,0,0,0,0,0,0,1,0
2835,2008,slm,0.321632846,1,0.180492857,1,10,-1.58E+11,47.74836577,0.983374709,5.339783277,-0.208505907,45.66084992,-2.843291119,-4.08611948,-0.32278917,-54.53999633,376,178,0.357400721,0.379192334,1461,605,233,0.443914081,0.283108108,17462,3857,1405,0.465982516,0.301340053,0,0,0,0,0,0,1,0
2836,2011,slm,0.052658192,1,0.161627403,6,5,-2.28E+11,52.47595774,0.684237236,4.573791373,0.010788947,52.21337651,0.669222611,0.229030813,0.033305057,-58.80668551,482,270,0.281914893,0.339963833,2212,578,215,0.457755359,0.291222916,14296,3078,1395,0.376257545,0.312884723,0,0,0,0,0,0,1,0
2837,2012,slm,0.01134665,1,0.173856734,8,3,-2.53E+11,48.35863589,0.562805423,5.053764713,0.038220839,53.95463583,1.380330481,0.754583061,0.111159977,-54.05888095,677,429,0.224231465,0.334644478,3305,970,309,0.516810007,0.32007007,14035,3061,1305,0.402198809,0.311079444,0,0,0,0,0,0,1,0
2838,2013,slm,-0.367230659,0,0.256716377,6,5,-2.72E+11,54.45381646,0.561051225,7.46145912,0.09008073,59.53690337,2.267574697,1.250082011,0.180242882,-31.59903763,1111,663,0.25253664,0.334780147,5299,2170,614,0.558908046,0.288766725,13766,2992,1315,0.389366148,0.312872294,0,0,0,0,0,0,1,0
2839,2014,slm,0.277856243,1,0.334595874,7,4,-2.86E+11,51.79400531,0.478323395,8.547017859,0.017606054,53.34579711,0.546049754,0.175985993,0.034792778,-22.96287888,1137,604,0.306145893,0.388442659,4482,909,236,0.587772925,0.293966624,9322,2355,728,0.527732728,0.330723021,0,0,0,0,0,0,1,0
2840,2015,slm,0.456078947,1,0.152433179,5,6,-2.91E+11,45.59992102,0.480234069,8.566567511,-0.086363087,43.87582299,-1.97172856,-1.143594145,-0.177195419,-24.64852213,1166,654,0.281318681,0.374331551,4862,925,242,0.585261353,0.302409951,9480,2403,751,0.523779328,0.332700422,0,0,0,0,0,0,1,0
2841,2016,slm,-0.353960454,0,0.108364262,4,7,-2.94E+11,56.69154592,0.435093543,6.676364579,0.095361698,54.85819624,2.994414689,1.120386719,0.208268838,-38.21698847,1216,678,0.28405491,0.369921875,5120,988,257,0.587148594,0.3,9461,2464,719,0.548224945,0.336433781,0,0,0,0,0,0,1,0
2842,2017,slm,-0.276402764,0,0.093951396,4,7,-2.97E+11,50.30884891,0.629113589,10.76017584,0.024501178,51.46468395,0.321267143,0.21112831,0.009996326,-3.263787663,1394,753,0.298556125,0.365198163,5879,1029,271,0.583076923,0.295454545,10452,2619,814,0.525779202,0.328453884,0,0,0,0,0,0,1,0
2843,2018,slm,0.374232912,1,0.404327515,3,8,-3.00E+11,49.52147156,0.608373254,10.74476175,-0.045497785,47.25347054,-1.288329103,-0.483201468,-0.122447416,-4.708102987,1456,711,0.343793262,0.36134734,5997,1079,296,0.569454545,0.298264642,10803,2552,876,0.488914819,0.317319263,0,0,0,0,0,0,1,0
2844,2012,syy,0.07267841,1,0.173856734,6,5,-2.78E+11,54.43597531,7.316181248,22.56627812,0.084689938,54.44894565,0.639438382,0.366338465,0.044919891,1.609333097,538,333,0.235361653,0.369224247,2359,414,76,0.689795917,0.323218997,8801,1723,861,0.333591331,0.293603,0,0,0,0,1,0,0,0
2845,2013,syy,0.202205854,1,0.256716377,3,8,-3.11E+11,55.83021589,7.373230136,26.23355006,0.102912503,54.45050604,0.853791294,0.384054514,0.068687805,18.33258767,651,392,0.248322147,0.363921842,2866,429,87,0.662790696,0.331619537,9551,1852,1000,0.298737728,0.298607476,0,0,0,0,1,0,0,0
2846,2014,syy,0.328862995,1,0.334595874,6,5,-3.40E+11,56.27775136,7.165615624,30.06603458,0.131030073,54.80630713,0.667947342,0.428581599,0.049887651,35.48714121,828,496,0.250755287,0.358613218,3692,494,103,0.654941372,0.32027897,10614,2067,1128,0.293896714,0.301017524,0,0,0,0,1,0,0,0
2847,2016,syy,0.365739288,1,0.108364262,4,7,-3.94E+11,54.66481809,6.92454844,41.48568326,0.34706559,58.29202426,1.685337644,0.832386237,0.129985493,88.62567375,631,424,0.196208531,0.363542384,2902,572,128,0.634285713,0.309050772,9008,1863,889,0.353924418,0.305506217,0,0,0,0,1,0,0,0
2848,2017,syy,0.220464935,1,0.093951396,7,4,-4.13E+11,53.32417363,6.495123557,47.36770045,0.145352289,53.34919863,0.588694617,0.280399523,0.046807226,113.2366759,736,491,0.199674001,0.35534318,3453,536,126,0.619335346,0.306056403,9505,1954,915,0.362147089,0.301841136,0,0,0,0,1,0,0,0
2849,2018,syy,-0.14646882,0,0.404327515,6,5,-4.24E+11,52.59432675,6.670760079,59.71840356,0.197389124,54.23871242,0.331066752,0.337467881,0.021265411,168.0516743,795,531,0.199095022,0.357798165,3706,534,121,0.63053435,0.320921117,9102,1858,949,0.323833274,0.30839376,0,0,0,0,1,0,0,0
2850,2009,syy,0.106859307,1,9.91E-07,8,3,-1.62E+11,52.46777109,8.005409373,16.45555119,0.109135481,54.69866351,1.279511614,0.614030975,0.094044835,-25.39500673,331,194,0.26095238,0.373134328,1407,379,66,0.703370785,0.324344023,7652,1567,711,0.375768218,0.297699948,0,0,0,0,1,0,0,0
2851,2010,syy,0.009091204,1,0.075963104,4,7,-1.98E+11,50.03929502,8.781239551,20.69569938,0.045298536,52.36029631,0.403315425,0.218772444,0.03035034,-7.096194026,378,232,0.239344262,0.356933879,1709,413,71,0.706611569,0.315720809,7863,1565,766,0.342771343,0.296451736,0,0,0,0,1,0,0,0
2852,2011,syy,0.094134968,1,0.161627403,3,8,-2.41E+11,48.78446897,7.935827485,21.11737791,0.00865407,50.85292467,0.25074716,0.022985309,0.01366603,-5.353376025,438,288,0.20661157,0.357988166,2028,422,76,0.694779115,0.32421875,9040,1782,854,0.352048558,0.29159292,0,0,0,0,1,0,0,0
2853,2007,syy,0.133647721,1,0.147783741,5,6,-1.07E+11,45.75102332,12.38260173,21.44987679,-0.049466266,47.88333958,-0.499206594,-0.234967718,-0.056443861,-4.556261855,302,185,0.240246406,0.381960784,1275,387,64,0.716186251,0.317158931,5639,1198,485,0.423648247,0.298457173,0,0,0,0,1,0,0,0
2854,2008,syy,0.018619232,1,0.180492857,9,2,-1.37E+11,48.43452672,10.30628979,18.94317223,-0.152090822,48.04727616,-1.05502718,-0.900939567,-0.10573198,-16.43038783,313,196,0.229862475,0.380988024,1336,424,74,0.702811244,0.320257235,6905,1434,601,0.409336609,0.294713975,0,0,0,0,1,0,0,0
2855,2011,ncr,0.1451248,1,0.161627403,4,7,-71896125996,50.79075717,0.54294044,18.03142857,0.059455844,52.7031887,0.570575341,0.336359077,0.027188726,95.86390913,913,332,0.466666666,0.386405959,3222,637,164,0.590511859,0.332779393,6161,1432,633,0.386924939,0.335172861,0,0,0,0,0,0,0,1
2856,2012,ncr,-0.256953009,0,0.173856734,1,10,-71877073728,56.08479494,0.582005788,21.6633246,0.202896167,55.1617907,2.331320113,0.955204396,0.174784269,139.054919,936,372,0.43119266,0.376619637,3473,624,168,0.575757575,0.329313929,6306,1497,623,0.412264151,0.336187758,0,0,0,0,0,0,0,1
2857,2013,ncr,-0.35004178,0,0.256716377,7,4,-71850438850,54.35890638,0.690467792,32.27181328,0.273304921,57.19957345,1.488879172,0.907820618,0.115170596,253.6510795,1003,411,0.418670438,0.375664187,3764,605,187,0.527777777,0.327137546,6340,1522,611,0.427097984,0.336435331,0,0,0,0,0,0,0,1
2858,2014,ncr,0.413169333,1,0.334595874,6,5,-71840725435,48.31437316,0.847551561,32.50913308,-0.150384876,48.97214311,-0.458468469,-0.510718758,-0.061909498,249.3999546,1041,439,0.406756756,0.37037037,3996,534,169,0.519203413,0.315246637,6236,1473,650,0.387658973,0.340442591,0,0,0,0,0,0,0,1
2859,2015,ncr,-0.213428702,0,0.152433179,9,2,-71839376212,50.90191576,0.785604535,28.02732599,-0.067902571,49.32991762,-0.297924583,-0.279128255,-0.069473288,201.6790595,1259,491,0.438857143,0.362769486,4824,569,175,0.529569892,0.312999579,6312,1446,689,0.354566745,0.338244613,0,0,0,0,0,0,0,1
2860,2016,ncr,-0.637781674,0,0.108364262,7,4,-71843410306,55.1033181,0.829154734,29.67836843,0.371045363,56.26332723,2.752780384,1.051890041,0.200691786,229.4240959,1296,534,0.416393442,0.362161092,5053,555,172,0.526822558,0.304949664,6472,1450,630,0.394230769,0.321384425,0,0,0,0,0,0,0,1
2861,2017,ncr,-0.377492729,0,0.093951396,5,6,-71833817353,49.70781601,0.965052272,39.52271072,-0.200294368,48.4453637,-0.799608613,-0.595196621,-0.070404773,323.4059304,1390,585,0.407594937,0.359286884,5497,550,175,0.517241379,0.306943268,6601,1449,646,0.383293556,0.317376155,0,0,0,0,0,0,0,1
2862,2018,ncr,0.062063903,1,0.404327515,5,6,-71835921001,50.5353888,0.867412727,30.35501686,-0.206255524,47.29019242,-1.52859219,-0.75252069,-0.154223098,223.5439182,1466,605,0.415741188,0.35663854,5807,567,197,0.484293193,0.296238852,6693,1462,692,0.357474466,0.321828776,0,0,0,0,0,0,0,1
2863,2006,ncr,-0.2932485,0,0.06282182,9,2,-48487178459,57.51883222,20.38208879,18.16180653,0.120701775,55.46062516,1.132384753,0.63828148,0.092035386,98.61523894,486,191,0.435745937,0.355941114,1902,398,150,0.452554744,0.322163433,6078,1332,595,0.382459782,0.317045081,0,0,0,0,0,0,0,1
2864,2007,ncr,-0.263862555,0,0.147783741,5,6,-65919235074,55.73304978,20.65567244,23.74875069,0.123415968,55.45882035,1.123953613,0.533398912,0.083251496,159.3995034,510,199,0.43864598,0.359169199,1974,355,130,0.463917525,0.318450427,6470,1427,586,0.417784401,0.311128284,0,0,0,0,0,0,0,1
2865,2008,ncr,0.522931719,1,0.180492857,2,9,-71944998187,50.18243536,0.923252372,22.68829579,-0.286370984,47.8332686,-2.484454939,-1.621814584,-0.226822204,139.5558886,629,235,0.456018518,0.369546621,2338,459,147,0.514851484,0.329347826,6027,1358,604,0.384301733,0.325535092,0,0,0,0,0,0,0,1
2866,2009,ncr,0.19982606,1,9.91E-07,3,8,-71922241691,49.73976437,0.522844158,11.43542582,-0.105145176,48.31087424,0.016420673,-1.034840426,-0.09498552,22.32105475,648,241,0.457817772,0.367203635,2421,457,142,0.52587646,0.327322404,6254,1410,696,0.339031339,0.336744483,0,0,0,0,0,0,0,1
2867,2010,ncr,0.249210235,1,0.075963104,5,6,-71918303333,54.74668661,0.402966758,13.2884356,0.121070925,55.48343576,1.787179077,0.930663154,0.128084672,46.18772938,752,273,0.467317073,0.376284875,2724,573,164,0.554952509,0.330197132,5743,1319,659,0.333670374,0.344419293,0,0,0,0,0,0,0,1
2868,2013,oxm,0.099816134,1,0.256716377,3,8,-5710284816,59.67971199,9.331555784,52.61284914,0.625723068,58.10075871,2.767674018,1.151370216,0.224389714,125.8272964,1122,436,0.440308087,0.371483071,4194,1531,185,0.784382284,0.264773955,9861,2260,782,0.485864563,0.308487983,0,0,1,0,0,0,0,0
2869,2014,oxm,-0.266176296,0,0.334595874,9,2,-5980896369,48.25883535,9.628468853,59.18039251,-0.35736492,46.42116905,-1.488176483,-0.641830193,-0.145642289,144.1461168,1187,490,0.415623136,0.366397203,4577,1681,189,0.797860962,0.257895463,9154,2034,719,0.477660734,0.300742845,0,0,1,0,0,0,0,0
2870,2015,oxm,0.109343749,1,0.152433179,3,8,-6296862061,53.53628193,9.59926956,63.14502867,0.177955016,51.98808679,1.165214311,0.248880895,0.062864317,165.9528826,1197,504,0.407407407,0.365806452,4650,1394,171,0.781469648,0.262144054,8426,1887,684,0.467911318,0.305126988,0,0,1,0,0,0,0,0
